AF3,F7,F3,FC5,T7,P7,O1,02,P8,T8,FC6,F4,F8,AF4,label
4301.03,4016.92,4267.18,4130.77,4342.56,4620.0,4084.1,4609.23,4196.92,4244.1,4207.18,4277.95,4601.54,4347.18,1
4287.69,3994.87,4265.64,4123.08,4332.31,4618.97,4044.62,4616.41,4197.44,4211.28,4192.31,4283.59,4608.21,4362.56,0
4302.56,3996.92,4261.54,4109.23,4330.26,4600.51,4052.31,4619.49,4190.26,4225.64,4182.05,4273.33,4602.56,4361.54,1
4263.08,3992.31,4249.23,4113.85,4332.82,4616.41,4069.23,4625.13,4204.62,4225.64,4196.92,4261.54,4586.15,4333.33,0
4290.26,3984.62,4233.85,4110.77,4342.56,4621.03,4053.85,4610.77,4201.03,4231.79,4172.31,4260.0,4596.92,4337.95,0
4305.64,4015.9,4242.05,4121.54,4339.49,4630.26,4082.56,4600.0,4200.0,4258.97,4206.15,4286.15,4612.82,4391.28,0
4292.31,4048.21,4259.49,4125.64,4343.08,4623.59,4076.41,4611.79,4207.18,4228.72,4209.23,4277.44,4611.79,4354.36,0
4307.69,4024.1,4277.44,4136.41,4345.13,4624.62,4054.36,4613.33,4206.67,4241.54,4219.49,4286.15,4621.54,4372.82,1
4384.62,3994.36,4295.9,4132.31,4344.62,4621.54,4082.56,4607.69,4199.49,4258.97,4230.26,4314.87,4662.56,4449.74,1
4281.54,3991.28,4264.1,4112.31,4345.64,4619.49,4072.82,4618.46,4190.77,4224.1,4201.54,4269.23,4605.64,4343.59,0
4286.67,3957.44,4263.08,4113.85,4341.54,4626.67,4064.62,4615.9,4213.33,4233.33,4205.13,4276.92,4597.95,4347.69,0
4286.15,4041.03,4277.95,4142.05,4384.1,4656.92,4102.56,4651.79,4226.15,4255.38,4217.95,4294.36,4637.95,4352.31,1
4284.62,3988.21,4248.72,4093.85,4330.77,4613.33,4050.26,4614.36,4197.95,4236.41,4190.77,4270.26,4596.41,4344.62,1
4322.05,4025.13,4281.03,4139.49,4342.05,4626.67,4061.03,4631.28,4230.77,4258.97,4235.38,4297.95,4640.0,4388.72,1
4267.69,3975.9,4264.1,4112.82,4345.13,4621.03,4056.92,4617.95,4201.54,4225.13,4181.54,4268.72,4594.36,4333.85,0
4276.41,4004.62,4246.67,4095.38,4318.97,4614.87,4086.15,4602.05,4181.54,4200.0,4163.59,4257.44,4551.28,4323.59,0
4288.21,3998.97,4264.1,4122.05,4352.82,4621.54,4068.72,4609.23,4194.87,4217.95,4197.95,4265.13,4600.51,4345.13,0
4307.18,4015.9,4264.1,4132.82,4340.51,4579.49,4093.33,4605.64,4194.36,4228.72,4204.62,4288.21,4611.79,4375.38,0
4307.18,4003.08,4269.23,4111.28,4343.59,4622.56,4101.54,4623.59,4225.13,4237.44,4183.08,4298.97,4621.54,4368.21,1
4278.97,4000.51,4250.77,4112.82,4360.51,4635.38,4087.69,4627.18,4206.67,4235.38,4192.31,4262.05,4603.08,4343.59,0
4281.54,3991.79,4261.54,4128.72,4329.23,4619.49,4061.54,4618.46,4207.18,4222.56,4196.92,4265.64,4589.23,4344.1,1
4302.05,3999.49,4261.03,4120.0,4348.21,4623.59,4077.44,4627.69,4206.15,4239.49,4193.33,4270.77,4606.15,4361.03,1
4289.74,3989.23,4263.08,4103.59,4330.26,4612.82,4050.26,4616.41,4197.95,4238.97,4182.05,4263.59,4600.51,4353.33,0
4267.18,3974.87,4236.41,4091.79,4329.74,4613.85,4036.92,4607.18,4183.59,4205.64,4189.74,4246.15,4573.33,4328.21,0
4285.13,3978.97,4262.56,4132.82,4334.87,4610.26,4046.15,4623.08,4199.49,4236.92,4207.69,4281.03,4590.77,4347.18,1
4266.67,3975.9,4248.21,4093.85,4330.26,4616.41,4042.05,4613.33,4189.74,4216.92,4191.28,4251.28,4577.95,4338.97,0
4271.79,3984.62,4245.13,4089.74,4341.03,4625.13,4067.69,4622.05,4207.69,4233.85,4211.28,4265.13,4617.44,4348.72,0
4276.41,4007.18,4234.36,4120.0,4354.36,4625.13,4101.54,4601.03,4198.46,4203.08,4179.49,4262.05,4556.41,4318.97,0
4321.54,4018.46,4276.41,4121.03,4336.41,4614.87,4060.51,4610.26,4208.72,4228.72,4213.33,4281.03,4620.51,4378.97,1
4291.79,4010.26,4247.18,4120.51,4318.97,4585.13,4085.64,4609.23,4193.33,4228.72,4175.9,4275.38,4596.92,4345.64,0
4497.44,4145.64,4337.44,4193.85,4357.95,4616.92,4077.95,4618.46,4200.51,4235.38,4254.87,4333.85,4696.41,4534.36,0
4305.64,3998.46,4251.79,4121.54,4331.79,4584.62,4094.87,4620.0,4200.0,4222.05,4196.92,4268.72,4610.77,4370.26,0
4453.33,4114.36,4318.97,4171.79,4348.72,4614.36,4066.15,4608.72,4182.05,4213.85,4222.05,4309.74,4656.92,4489.23,0
4274.87,3967.18,4249.74,4096.92,4324.1,4615.9,4045.13,4609.23,4184.1,4212.82,4197.44,4256.41,4582.05,4335.9,0
4284.1,4005.13,4248.72,4117.95,4336.92,4617.44,4075.38,4590.26,4186.67,4231.79,4190.26,4271.28,4592.31,4340.51,1
4387.18,4071.79,4342.05,4187.18,4426.15,4703.08,4146.67,4674.87,4261.54,4304.62,4299.49,4350.26,4707.18,4464.1,1
4299.49,4014.87,4278.97,4120.0,4342.56,4620.51,4068.72,4604.1,4200.51,4227.18,4208.21,4284.1,4606.15,4357.95,0
4277.44,3981.54,4260.51,4123.59,4331.28,4615.9,4054.87,4605.13,4194.87,4221.03,4200.0,4266.67,4603.59,4335.9,0
4294.87,3990.77,4266.67,4118.46,4328.72,4623.59,4077.95,4613.85,4200.51,4230.26,4204.1,4292.31,4597.44,4373.33,0
4324.62,4044.1,4280.51,4125.64,4354.87,4629.23,4112.82,4628.21,4230.77,4252.31,4229.23,4298.97,4629.23,4376.92,1
4277.95,3933.33,4245.64,4085.13,4330.26,4616.41,4107.69,4643.08,4227.69,4244.62,4233.33,4298.97,4642.05,4359.49,1
4321.54,3984.1,4280.51,4119.49,4357.95,4640.0,4094.87,4654.36,4227.18,4264.1,4237.44,4302.56,4670.26,4423.08,1
4292.82,3996.41,4278.46,4124.62,4343.08,4605.13,4044.1,4608.72,4192.82,4233.33,4197.44,4273.85,4598.97,4357.95,0
4298.46,4051.28,4251.28,4122.56,4347.18,4628.21,4077.44,4612.82,4206.15,4224.1,4207.18,4274.87,4612.82,4364.1,0
4290.26,4040.0,4254.87,4107.18,4353.33,4623.59,4065.13,4597.44,4196.92,4216.92,4184.62,4265.13,4591.28,4341.54,0
4322.05,4014.36,4278.97,4128.72,4348.21,4625.64,4092.31,4616.92,4196.92,4229.23,4218.97,4283.08,4621.54,4398.97,1
4290.26,4000.51,4252.82,4101.54,4327.69,4602.05,4087.69,4612.82,4192.31,4221.03,4195.9,4274.87,4593.33,4361.03,1
4287.69,3997.95,4256.92,4115.38,4340.0,4607.18,4067.69,4592.31,4180.51,4218.97,4192.82,4276.41,4624.62,4365.64,1
4266.15,4038.97,4282.05,4151.79,4382.05,4662.05,4114.36,4664.1,4233.33,4251.79,4202.56,4290.26,4601.54,4322.56,1
4289.23,4006.15,4264.62,4121.03,4327.18,4614.87,4067.69,4614.87,4196.92,4225.64,4192.31,4269.23,4595.9,4350.77,0
4313.85,4012.31,4268.21,4125.13,4327.18,4627.69,4068.72,4622.56,4210.77,4234.87,4205.64,4286.15,4627.18,4376.92,1
4289.23,3997.95,4263.59,4129.23,4335.38,4627.69,4099.49,4625.64,4201.03,4236.41,4208.72,4275.38,4607.69,4347.69,1
4364.62,4038.97,4295.9,4154.36,4358.97,4626.67,4070.26,4619.49,4224.1,4247.18,4224.1,4303.08,4649.23,4408.21,1
4274.36,3978.46,4245.13,4097.95,4327.69,4604.1,4052.31,4606.67,4185.13,4229.74,4188.21,4249.74,4585.64,4342.05,0
4292.31,3996.92,4267.69,4098.97,4332.31,4621.54,4064.62,4624.1,4211.28,4242.05,4200.51,4279.49,4601.03,4357.44,1
4297.95,4042.56,4277.44,4155.38,4372.31,4649.74,4097.44,4647.18,4209.74,4221.03,4209.74,4293.85,4603.59,4350.26,0
4280.51,3970.26,4249.74,4108.21,4325.13,4609.23,4066.67,4603.08,4194.87,4225.13,4185.13,4267.69,4578.97,4341.03,0
4277.95,3973.85,4252.31,4102.05,4321.54,4619.49,4086.67,4630.26,4215.38,4242.56,4197.44,4276.41,4586.15,4351.28,0
4315.9,4017.95,4289.74,4133.85,4351.28,4636.41,4085.13,4627.18,4199.49,4241.54,4224.1,4295.38,4617.95,4381.03,0
4435.9,4111.79,4312.31,4169.23,4348.21,4608.72,4053.85,4585.13,4186.15,4219.49,4236.41,4304.1,4672.82,4471.79,1
4271.79,4024.1,4246.67,4138.97,4328.21,4600.0,4065.64,4600.0,4167.69,4181.03,4166.15,4255.38,4559.49,4322.05,0
4244.62,3993.33,4222.05,4106.15,4345.13,4625.64,4103.08,4596.92,4190.77,4201.03,4167.18,4244.1,4548.72,4294.87,0
4292.31,4002.56,4264.1,4121.03,4332.82,4610.77,4048.72,4612.31,4185.13,4230.77,4197.95,4277.95,4586.67,4354.36,1
4371.28,4045.64,4296.41,4138.46,4335.9,4614.87,4073.85,4624.62,4203.59,4233.33,4222.56,4308.21,4611.28,4424.62,0
4357.44,4063.59,4277.95,4140.0,4329.23,4585.13,4074.36,4601.03,4184.62,4214.87,4197.44,4288.72,4612.31,4404.62,0
4296.92,4010.26,4258.46,4114.36,4349.23,4572.31,4099.49,4604.1,4187.69,4239.49,4205.13,4277.44,4598.46,4356.92,0
4288.72,3990.26,4249.74,4100.51,4346.15,4624.1,4064.1,4613.33,4213.85,4254.36,4213.85,4270.77,4611.28,4356.41,0
4269.74,3998.46,4247.18,4120.51,4343.08,4618.46,4077.95,4626.15,4211.79,4231.79,4193.33,4256.92,4604.1,4324.62,0
4416.41,4084.1,4296.92,4164.1,4321.03,4600.51,4061.03,4612.82,4188.21,4215.9,4216.92,4313.33,4638.97,4468.72,0
4275.38,3979.49,4247.18,4106.67,4331.28,4616.41,4059.49,4627.18,4197.95,4233.85,4208.21,4270.77,4582.56,4338.46,1
4262.56,4027.18,4265.13,4137.44,4378.46,4649.23,4085.64,4628.21,4205.13,4231.28,4208.72,4274.87,4611.28,4325.64,0
4275.9,4007.18,4263.08,4107.18,4340.0,4618.46,4053.33,4604.62,4193.85,4225.13,4194.36,4274.87,4616.92,4335.38,1
4280.0,4010.26,4266.15,4136.92,4346.67,4622.05,4071.28,4612.82,4193.33,4218.46,4196.92,4276.41,4598.46,4344.1,0
4290.77,4000.51,4262.05,4115.38,4333.85,4615.9,4054.36,4626.67,4209.23,4235.9,4204.1,4281.03,4611.28,4358.46,0
4286.67,3998.97,4267.18,4123.08,4331.79,4611.79,4052.31,4606.67,4177.95,4226.15,4196.92,4278.97,4578.46,4348.21,1
4312.31,3972.82,4258.46,4085.64,4332.31,4623.59,4108.21,4642.05,4214.87,4227.69,4180.51,4302.05,4620.0,4381.03,1
4296.41,4004.62,4261.03,4138.46,4331.28,4609.74,4072.82,4596.41,4193.33,4231.28,4201.54,4277.95,4604.62,4349.74,0
4301.54,4004.62,4263.59,4108.72,4338.46,4621.03,4070.26,4609.74,4204.62,4223.59,4174.87,4273.33,4594.36,4354.36,1
4289.23,4008.21,4252.31,4109.74,4338.97,4615.38,4054.87,4611.79,4197.95,4233.85,4196.92,4266.67,4587.18,4352.82,1
4268.21,3976.41,4247.69,4111.28,4328.21,4595.9,4039.49,4619.49,4208.72,4215.38,4191.79,4264.1,4574.87,4330.77,1
4308.72,3981.03,4262.05,4091.28,4328.21,4617.95,4102.56,4636.41,4214.36,4225.13,4172.82,4293.85,4614.87,4371.79,1
4332.82,4028.72,4283.08,4135.9,4350.77,4630.26,4083.59,4632.82,4226.15,4248.21,4212.82,4292.82,4623.08,4392.31,1
4296.92,4057.44,4266.15,4129.74,4347.69,4627.69,4071.28,4602.05,4201.54,4221.03,4200.0,4271.28,4600.51,4343.59,0
4271.28,4007.18,4248.72,4100.51,4322.05,4617.44,4088.21,4609.23,4188.72,4216.41,4178.46,4266.15,4563.59,4333.33,0
4282.56,3983.59,4256.41,4111.28,4328.21,4608.21,4076.41,4604.62,4202.05,4225.13,4201.03,4278.97,4589.74,4337.44,0
4287.18,3972.82,4264.62,4105.13,4355.9,4635.9,4094.36,4630.26,4206.67,4234.87,4214.36,4283.08,4622.56,4371.79,1
4298.46,4006.15,4264.62,4101.54,4333.85,4614.36,4048.21,4610.26,4199.49,4229.23,4165.13,4265.13,4601.54,4365.13,0
4289.23,3998.46,4264.1,4122.05,4329.23,4624.1,4076.41,4612.82,4196.92,4234.87,4208.21,4284.1,4624.1,4351.28,0
4301.54,4011.79,4244.62,4116.41,4362.56,4637.44,4074.36,4634.87,4233.33,4277.95,4227.18,4270.26,4649.74,4377.44,1
4274.36,4028.72,4248.21,4122.56,4354.36,4631.79,4105.13,4617.95,4216.41,4235.38,4199.49,4276.92,4577.95,4326.15,0
4306.67,4007.18,4271.28,4138.46,4355.9,4628.21,4073.33,4630.26,4201.03,4237.44,4211.79,4284.62,4622.05,4369.74,0
4300.51,4023.08,4278.46,4149.23,4348.72,4614.87,4057.44,4608.21,4193.85,4228.21,4215.38,4283.59,4613.33,4367.18,0
4319.49,4041.54,4261.03,4121.54,4352.31,4628.72,4114.87,4616.92,4210.77,4233.85,4227.69,4288.72,4625.64,4367.18,1
4288.21,3989.23,4248.21,4094.87,4346.67,4627.69,4072.82,4619.49,4218.46,4237.95,4217.44,4270.77,4623.08,4355.38,0
4312.82,4006.15,4260.51,4127.69,4341.03,4586.15,4089.74,4628.72,4215.9,4225.13,4198.97,4274.36,4611.79,4375.9,0
4302.05,4044.62,4261.03,4111.28,4353.33,4625.13,4075.38,4608.72,4214.36,4230.26,4195.38,4271.28,4611.79,4346.67,0
4287.18,4017.44,4263.59,4133.33,4363.08,4618.97,4054.87,4620.51,4200.0,4236.41,4189.23,4269.23,4595.38,4348.72,1
4285.13,3988.21,4265.13,4122.05,4334.36,4602.56,4048.21,4598.46,4187.69,4226.15,4193.33,4264.62,4592.31,4351.28,0
4277.44,3991.79,4246.15,4119.49,4327.69,4622.05,4052.82,4605.64,4197.95,4215.38,4197.44,4270.77,4609.23,4334.36,1
4298.97,4008.72,4241.54,4119.49,4341.54,4624.62,4078.46,4593.33,4191.79,4234.87,4194.36,4272.82,4590.26,4363.59,0
4275.9,3979.49,4250.26,4094.36,4329.23,4589.74,4043.59,4599.49,4181.54,4225.13,4194.36,4256.92,4594.87,4351.28,0
4384.62,4074.87,4281.54,4142.05,4336.92,4615.9,4059.49,4621.03,4206.67,4240.51,4227.18,4296.92,4620.51,4422.56,0
4300.0,3994.36,4280.51,4095.38,4343.08,4620.0,4087.69,4631.28,4209.23,4238.97,4215.38,4299.49,4603.08,4362.05,0
4297.95,3989.74,4264.62,4107.18,4347.69,4621.54,4065.64,4610.26,4206.67,4248.72,4213.85,4276.92,4612.82,4358.46,0
4298.97,4012.31,4268.21,4106.15,4331.79,4620.51,4060.51,4607.69,4186.67,4234.36,4191.79,4259.49,4589.74,4358.97,0
4278.46,3967.69,4264.1,4109.23,4318.46,4614.36,4061.54,4638.97,4227.69,4252.82,4207.69,4285.64,4590.77,4343.08,1
4289.23,3970.26,4243.08,4103.59,4330.26,4613.85,4059.49,4599.49,4188.72,4228.21,4190.26,4259.49,4582.05,4337.44,0
4283.59,3966.67,4248.72,4107.69,4322.05,4615.9,4045.64,4605.64,4200.0,4226.67,4191.79,4274.87,4610.77,4341.54,1
4391.28,4080.0,4358.97,4198.46,4421.54,4725.13,4169.74,4706.67,4280.51,4329.23,4308.72,4383.08,4704.1,4455.9,0
4307.18,4009.74,4268.21,4136.41,4346.67,4627.18,4064.62,4616.92,4207.69,4234.87,4206.67,4274.87,4593.33,4353.33,0
4292.31,4000.51,4247.18,4116.41,4322.05,4603.08,4063.59,4604.62,4188.72,4207.69,4181.03,4257.44,4577.44,4348.21,1
4322.56,4027.18,4268.72,4124.62,4353.33,4626.15,4088.72,4611.28,4205.64,4255.9,4215.9,4293.85,4607.69,4370.77,0
4297.95,4013.33,4270.26,4120.0,4333.33,4616.92,4075.38,4608.21,4195.9,4226.15,4189.74,4283.08,4604.62,4360.51,0
4316.92,3983.08,4261.54,4107.18,4337.44,4621.03,4099.49,4630.77,4216.92,4224.62,4174.87,4297.95,4617.44,4375.9,1
4394.36,4021.54,4296.92,4124.62,4341.03,4601.03,4055.9,4600.0,4205.64,4236.41,4249.74,4316.41,4688.21,4457.95,0
4289.74,4000.51,4249.23,4121.03,4331.79,4602.05,4063.59,4594.36,4185.64,4206.67,4185.64,4265.13,4577.44,4348.21,1
4338.97,4029.74,4282.56,4137.95,4349.23,4614.36,4064.1,4590.77,4190.77,4223.59,4190.26,4285.64,4608.21,4376.92,1
4270.26,3976.92,4256.92,4109.23,4330.26,4600.0,4044.1,4620.0,4197.44,4213.85,4209.23,4277.44,4590.77,4340.0,1
4278.46,3952.31,4247.18,4076.41,4316.41,4601.03,4088.72,4618.97,4205.13,4235.38,4222.05,4283.59,4639.49,4381.54,1
4265.64,3996.41,4247.18,4107.69,4339.49,4622.56,4088.21,4612.31,4196.92,4230.26,4193.85,4268.21,4580.0,4313.33,0
4280.51,3980.0,4251.79,4108.72,4329.74,4596.41,4035.9,4614.87,4199.49,4218.97,4210.26,4271.28,4592.31,4348.21,1
4295.9,3994.36,4255.9,4102.56,4348.72,4629.74,4056.41,4613.85,4212.31,4232.82,4206.67,4270.26,4610.77,4355.38,0
4268.21,4012.82,4258.97,4141.54,4355.38,4624.62,4105.13,4595.38,4197.95,4202.05,4180.0,4269.74,4562.05,4311.28,0
4291.28,4016.41,4262.56,4123.08,4329.74,4619.49,4067.18,4591.79,4175.9,4214.36,4189.23,4273.33,4591.28,4339.49,0
4234.87,3998.46,4234.87,4097.44,4342.05,4617.44,4055.38,4613.85,4175.38,4211.28,4169.74,4249.23,4539.49,4285.13,0
4303.08,4008.72,4273.33,4143.59,4354.87,4636.92,4075.38,4634.36,4229.74,4243.08,4213.33,4273.85,4593.85,4353.33,0
4286.67,3998.46,4265.64,4118.97,4335.9,4615.38,4054.36,4614.36,4192.82,4228.21,4173.85,4265.13,4592.31,4340.0,0
4296.41,4024.62,4267.18,4134.87,4347.18,4615.9,4074.87,4611.79,4184.62,4223.08,4197.95,4258.97,4591.79,4355.38,1
4271.79,4027.18,4258.97,4153.33,4341.54,4614.36,4063.59,4595.9,4188.21,4209.74,4162.56,4262.05,4547.18,4310.26,1
4288.72,4047.69,4263.59,4130.26,4345.13,4624.62,4068.72,4601.54,4199.49,4221.03,4199.49,4278.97,4606.15,4350.26,0
4443.59,4098.97,4310.77,4163.08,4356.92,4615.38,4071.79,4631.79,4218.46,4257.95,4245.13,4322.56,4708.72,4503.08,0
4245.13,4032.82,4227.69,4112.82,4347.18,4617.44,4054.36,4608.21,4180.51,4201.03,4166.67,4246.15,4552.82,4294.87,0
4297.95,4004.1,4264.1,4119.49,4333.85,4632.82,4077.44,4615.9,4205.13,4241.54,4209.74,4290.77,4627.69,4358.46,0
4286.15,3983.08,4242.05,4100.0,4338.46,4624.1,4070.26,4619.49,4207.69,4227.18,4171.79,4266.67,4594.87,4347.69,0
4291.79,3993.33,4262.56,4109.74,4331.28,4597.44,4032.82,4590.26,4177.44,4235.9,4193.33,4254.87,4598.97,4360.0,0
4297.95,4001.03,4266.67,4107.69,4337.95,4617.44,4061.03,4610.77,4193.85,4237.95,4168.21,4268.72,4601.03,4358.46,0
4290.26,3954.36,4257.44,4102.05,4330.26,4610.26,4095.9,4625.64,4216.41,4241.03,4243.59,4311.28,4657.44,4371.79,1
4307.18,3966.67,4237.44,4113.33,4329.23,4614.87,4080.51,4611.28,4203.08,4241.54,4189.74,4279.49,4624.62,4381.03,1
4284.1,4018.97,4264.62,4124.1,4339.49,4613.33,4037.44,4599.49,4186.67,4215.9,4196.92,4272.31,4613.85,4350.77,1
4284.1,4006.15,4250.77,4106.15,4335.38,4613.85,4051.79,4602.05,4181.54,4232.82,4197.44,4269.23,4588.21,4362.56,1
4322.56,4023.08,4277.44,4122.05,4343.59,4628.21,4086.15,4631.79,4225.13,4256.92,4217.95,4291.28,4625.13,4385.13,1
4268.21,3979.49,4253.33,4100.51,4332.31,4601.54,4062.05,4591.79,4188.21,4221.54,4193.33,4269.74,4600.0,4347.69,1
4286.15,3951.79,4247.18,4108.21,4335.38,4631.79,4060.0,4613.33,4211.28,4223.59,4202.56,4265.13,4594.36,4345.13,0
4257.95,4020.51,4255.9,4136.41,4348.21,4629.74,4114.36,4600.0,4198.46,4216.41,4177.44,4275.38,4548.21,4307.18,0
4308.21,4004.62,4243.59,4120.51,4337.95,4620.0,4079.49,4592.82,4178.46,4235.9,4190.26,4284.62,4599.49,4383.08,0
4297.44,4001.54,4265.13,4117.95,4332.31,4622.56,4060.51,4593.33,4190.26,4237.44,4208.72,4284.1,4628.72,4363.59,0
4335.9,3983.08,4272.31,4139.49,4330.26,4614.87,4072.31,4610.26,4195.38,4226.15,4181.03,4293.33,4629.74,4405.64,1
4240.51,4032.31,4246.67,4133.33,4346.15,4617.95,4053.85,4594.87,4176.41,4180.0,4130.26,4242.56,4485.13,4275.38,0
4297.95,4018.97,4262.05,4128.21,4345.64,4617.95,4076.92,4614.87,4188.72,4223.59,4190.77,4255.9,4588.21,4356.41,1
4267.18,3976.41,4244.1,4121.03,4320.51,4618.46,4059.49,4601.54,4187.18,4221.03,4192.82,4269.23,4596.41,4329.74,0
4258.97,4045.13,4261.54,4148.21,4381.03,4644.62,4094.87,4627.18,4208.21,4226.15,4192.31,4262.05,4589.74,4298.97,0
4329.74,4018.46,4291.79,4159.49,4358.46,4631.28,4069.74,4631.79,4215.9,4263.08,4238.97,4308.21,4633.85,4387.18,0
4389.23,4006.67,4262.56,4123.08,4353.33,4609.74,4082.56,4591.28,4187.18,4235.9,4225.13,4297.95,4651.28,4456.41,1
4290.26,3986.15,4260.51,4118.46,4350.77,4620.0,4070.77,4604.1,4177.44,4220.51,4209.23,4271.28,4619.49,4346.67,1
4298.46,4002.56,4262.05,4106.15,4346.15,4625.64,4060.0,4621.54,4207.18,4238.46,4177.95,4273.85,4606.67,4365.64,0
4430.77,4067.69,4291.79,4171.79,4344.1,4609.23,4070.26,4586.67,4181.03,4249.74,4241.03,4314.87,4670.77,4480.51,0
4277.44,3990.26,4247.18,4107.18,4330.26,4602.05,4056.92,4616.41,4204.62,4233.85,4214.36,4275.38,4602.05,4348.21,1
4297.95,4009.74,4256.92,4131.79,4328.72,4600.51,4063.59,4605.13,4200.51,4213.33,4189.74,4272.82,4591.28,4361.03,1
4326.15,3956.92,4248.72,4108.21,4340.0,4601.03,4070.26,4586.67,4172.31,4217.44,4196.92,4274.87,4601.54,4383.08,1
4298.97,4049.74,4263.08,4123.08,4355.38,4631.28,4072.82,4625.64,4216.92,4240.51,4196.92,4276.92,4613.85,4349.74,0
4342.56,4041.54,4301.03,4143.59,4364.1,4651.79,4093.33,4643.59,4221.54,4264.1,4243.08,4308.72,4638.97,4400.0,0
4318.46,4014.36,4269.74,4125.13,4344.1,4622.05,4081.03,4622.56,4197.95,4235.9,4205.64,4280.0,4611.28,4378.97,1
4324.62,4044.1,4278.97,4121.03,4339.49,4620.51,4108.21,4614.36,4207.18,4222.05,4222.56,4303.08,4624.62,4387.18,1
4281.03,4011.28,4238.46,4106.67,4325.64,4606.67,4069.74,4620.0,4187.69,4216.92,4193.33,4252.82,4591.79,4334.87,0
4335.9,4032.31,4294.36,4135.9,4360.0,4638.97,4087.18,4637.95,4211.79,4258.46,4241.03,4306.67,4638.97,4400.51,0
4333.85,4022.05,4280.0,4143.59,4343.08,4615.38,4070.26,4608.21,4201.03,4232.31,4208.72,4288.72,4616.41,4382.56,1
4296.92,3994.36,4251.28,4124.62,4342.56,4615.9,4048.72,4607.69,4197.95,4225.64,4183.08,4268.21,4608.21,4348.72,0
4311.79,4016.92,4280.0,4127.18,4337.95,4617.95,4061.03,4606.15,4193.85,4221.54,4201.03,4276.41,4604.1,4365.13,1
4316.41,4028.21,4261.03,4123.59,4345.13,4633.33,4090.77,4608.21,4199.49,4250.26,4208.21,4286.15,4608.21,4385.13,0
4249.23,4026.67,4232.82,4126.67,4336.41,4617.95,4058.97,4604.1,4181.03,4193.33,4161.54,4234.36,4561.03,4301.54,0
4271.79,4019.49,4235.38,4111.79,4331.28,4611.28,4036.92,4594.36,4181.54,4215.38,4183.59,4245.64,4605.64,4329.23,1
4318.46,4012.31,4245.64,4119.49,4329.74,4595.38,4061.54,4590.26,4188.21,4228.72,4197.95,4271.79,4608.21,4384.1,1
4289.23,4011.79,4266.67,4134.36,4343.59,4620.51,4090.26,4612.82,4190.77,4232.31,4201.54,4278.46,4591.28,4344.1,1
4263.08,4046.15,4241.54,4138.46,4343.59,4616.92,4061.03,4601.54,4177.44,4191.28,4166.67,4254.36,4559.49,4303.59,0
4405.64,4104.1,4371.79,4230.26,4452.82,4747.69,4166.67,4717.95,4301.03,4345.13,4321.54,4383.59,4711.79,4458.46,0
4284.62,3975.9,4269.74,4133.33,4344.1,4620.0,4076.41,4612.31,4188.21,4212.82,4185.64,4266.15,4587.69,4339.49,0
4263.08,4010.26,4264.1,4122.56,4337.95,4632.31,4122.56,4625.13,4210.77,4218.46,4174.36,4270.26,4547.69,4307.69,1
4385.13,4089.23,4279.49,4155.9,4334.36,4607.18,4056.92,4614.36,4186.67,4221.03,4193.85,4288.72,4627.18,4422.05,0
4286.67,3990.26,4248.72,4097.44,4331.79,4604.62,4053.33,4607.18,4190.26,4229.74,4202.56,4266.15,4585.64,4347.18,1
4336.41,4012.82,4297.95,4148.21,4378.97,4657.95,4104.62,4646.15,4225.64,4248.21,4194.36,4304.1,4610.26,4378.97,1
4292.31,3983.59,4263.08,4136.41,4340.0,4631.79,4053.85,4612.31,4197.44,4221.54,4204.1,4271.28,4592.31,4345.64,0
4295.38,3999.49,4251.28,4102.05,4327.18,4633.33,4098.46,4604.1,4182.56,4223.59,4190.26,4274.36,4580.51,4373.33,0
4272.31,3989.74,4235.38,4091.28,4330.26,4605.64,4053.85,4613.33,4194.36,4224.62,4186.15,4252.82,4574.36,4343.08,1
4247.69,4012.31,4249.23,4110.26,4351.28,4625.64,4058.46,4621.54,4193.85,4227.69,4186.15,4257.95,4556.92,4307.69,0
4360.0,4059.49,4356.41,4158.97,4378.46,4669.23,4112.31,4660.51,4245.13,4282.05,4264.1,4330.26,4660.0,4409.74,0
4313.33,4019.49,4265.13,4119.49,4330.77,4615.38,4075.9,4619.49,4192.31,4221.03,4192.82,4273.85,4598.46,4363.08,1
4282.56,3994.87,4261.54,4105.13,4335.9,4603.08,4040.0,4607.69,4198.97,4214.36,4200.51,4277.44,4591.28,4351.28,1
4328.21,4022.05,4272.31,4123.08,4334.87,4615.38,4055.9,4613.85,4209.74,4224.62,4206.15,4277.44,4611.28,4376.41,1
4269.23,3977.95,4251.79,4094.87,4321.03,4593.33,4039.49,4605.64,4184.62,4205.13,4191.79,4272.31,4588.72,4340.0,1
4295.38,4018.97,4260.0,4134.87,4336.92,4612.82,4074.87,4592.31,4195.9,4236.41,4197.44,4270.26,4597.44,4340.51,1
4304.62,4017.44,4250.26,4115.9,4327.69,4590.77,4077.95,4610.77,4202.56,4228.21,4195.38,4282.56,4607.18,4363.59,0
4293.85,3996.92,4250.26,4118.46,4333.85,4631.28,4066.67,4614.87,4207.18,4244.1,4221.54,4286.67,4624.62,4369.74,0
4297.44,4003.08,4273.85,4123.59,4330.26,4613.33,4054.87,4617.95,4208.72,4236.41,4214.36,4284.62,4610.26,4362.56,0
